pathway_id,pathway_name,Gene
mmu00190,Oxidative phosphorylation,ATP6V1B2
mmu00190,Oxidative phosphorylation,ATP6V0D1
mmu00190,Oxidative phosphorylation,ATP6V1E1
mmu00190,Oxidative phosphorylation,ATP6V0E
mmu00190,Oxidative phosphorylation,ATP6V0A1
mmu00190,Oxidative phosphorylation,ATP6V0C
mmu00190,Oxidative phosphorylation,COX17
mmu00190,Oxidative phosphorylation,COX4I1
mmu00190,Oxidative phosphorylation,COX5A
mmu00190,Oxidative phosphorylation,COX5B
mmu00190,Oxidative phosphorylation,COX6A1
mmu00190,Oxidative phosphorylation,COX6A2
mmu00190,Oxidative phosphorylation,COX6C
mmu00190,Oxidative phosphorylation,COX7A1
mmu00190,Oxidative phosphorylation,COX7A2
mmu00190,Oxidative phosphorylation,COX7C
mmu00190,Oxidative phosphorylation,COX8A
mmu00190,Oxidative phosphorylation,COX8B
mmu00190,Oxidative phosphorylation,CYCS
mmu00190,Oxidative phosphorylation,CYCT
mmu00190,Oxidative phosphorylation,ATP6V0A4
mmu00190,Oxidative phosphorylation,ATP6
mmu00190,Oxidative phosphorylation,ATP8
mmu00190,Oxidative phosphorylation,COX1
mmu00190,Oxidative phosphorylation,COX2
mmu00190,Oxidative phosphorylation,COX3
mmu00190,Oxidative phosphorylation,CYTB
mmu00190,Oxidative phosphorylation,ND1
mmu00190,Oxidative phosphorylation,ND2
mmu00190,Oxidative phosphorylation,ND3
mmu00190,Oxidative phosphorylation,ND4
mmu00190,Oxidative phosphorylation,ND4L
mmu00190,Oxidative phosphorylation,ND5
mmu00190,Oxidative phosphorylation,ND6
mmu00190,Oxidative phosphorylation,NDUFA2
mmu00190,Oxidative phosphorylation,NDUFA4
mmu00190,Oxidative phosphorylation,NDUFS4
mmu00190,Oxidative phosphorylation,NDUFV1
mmu00190,Oxidative phosphorylation,ATP12A
mmu00190,Oxidative phosphorylation,COX7A2L
mmu00190,Oxidative phosphorylation,ATP6V0A2
mmu00190,Oxidative phosphorylation,UQCRQ
mmu00190,Oxidative phosphorylation,UQCRC1
mmu00190,Oxidative phosphorylation,NDUFS8
mmu00190,Oxidative phosphorylation,COX15
mmu00190,Oxidative phosphorylation,NDUFS2
mmu00190,Oxidative phosphorylation,NDUFS1
mmu00190,Oxidative phosphorylation,ATP5MC3
mmu00190,Oxidative phosphorylation,NDUFB6
mmu00190,Oxidative phosphorylation,ATP6V0D2
mmu00190,Oxidative phosphorylation,TCIRG1
mmu00190,Oxidative phosphorylation,ATP5MG
mmu00190,Oxidative phosphorylation,ATP5PO
mmu00190,Oxidative phosphorylation,COX6B2
mmu00190,Oxidative phosphorylation,ATP6V1G3
mmu00190,Oxidative phosphorylation,NDUFS6
mmu00190,Oxidative phosphorylation,NDUFA4L2
mmu00190,Oxidative phosphorylation,NDUFA1
mmu00190,Oxidative phosphorylation,ATP6AP1
mmu00190,Oxidative phosphorylation,ATP5MF
mmu00190,Oxidative phosphorylation,NDUFS5
mmu00190,Oxidative phosphorylation,NDUFS6B
mmu00190,Oxidative phosphorylation,ATP5F1D
mmu00190,Oxidative phosphorylation,NDUFB5
mmu00190,Oxidative phosphorylation,SDHC
mmu00190,Oxidative phosphorylation,NDUFA3
mmu00190,Oxidative phosphorylation,NDUFA9
mmu00190,Oxidative phosphorylation,COX7B
mmu00190,Oxidative phosphorylation,ATP6V1F
mmu00190,Oxidative phosphorylation,UQCR10
mmu00190,Oxidative phosphorylation,NDUFB9
mmu00190,Oxidative phosphorylation,ATP6V1G2
mmu00190,Oxidative phosphorylation,ATP6V1G1
mmu00190,Oxidative phosphorylation,ATP6V1C1
mmu00190,Oxidative phosphorylation,NDUFC1
mmu00190,Oxidative phosphorylation,NDUFA12
mmu00190,Oxidative phosphorylation,NDUFA7
mmu00190,Oxidative phosphorylation,CYC1
mmu00190,Oxidative phosphorylation,NDUFB3
mmu00190,Oxidative phosphorylation,UQCRH
mmu00190,Oxidative phosphorylation,UQCR11
mmu00190,Oxidative phosphorylation,UQCRFS1
mmu00190,Oxidative phosphorylation,NDUFB7
mmu00190,Oxidative phosphorylation,SDHD
mmu00190,Oxidative phosphorylation,SDHA
mmu00190,Oxidative phosphorylation,UQCRC2
mmu00190,Oxidative phosphorylation,ATP5F1E
mmu00190,Oxidative phosphorylation,NDUFA6
mmu00190,Oxidative phosphorylation,NDUFA13
mmu00190,Oxidative phosphorylation,NDUFB8
mmu00190,Oxidative phosphorylation,NDUFA10
mmu00190,Oxidative phosphorylation,UQCRB
mmu00190,Oxidative phosphorylation,SDHB
mmu00190,Oxidative phosphorylation,PPA1
mmu00190,Oxidative phosphorylation,ATP5MC2
mmu00190,Oxidative phosphorylation,NDUFB4
mmu00190,Oxidative phosphorylation,NDUFC2
mmu00190,Oxidative phosphorylation,NDUFB2
mmu00190,Oxidative phosphorylation,NDUFA5
mmu00190,Oxidative phosphorylation,NDUFB10
mmu00190,Oxidative phosphorylation,NDUFS3
mmu00190,Oxidative phosphorylation,NDUFA8
mmu00190,Oxidative phosphorylation,ATP6V1C2
mmu00190,Oxidative phosphorylation,COX11
mmu00190,Oxidative phosphorylation,NDUFA11
mmu00190,Oxidative phosphorylation,NDUFAB1
mmu00190,Oxidative phosphorylation,COX10
mmu00190,Oxidative phosphorylation,ATP5PD
mmu00190,Oxidative phosphorylation,NDUFV2
mmu00190,Oxidative phosphorylation,ATP6V1D
mmu00190,Oxidative phosphorylation,PPA2
mmu00190,Oxidative phosphorylation,ATP6V1E2
mmu00190,Oxidative phosphorylation,NDUFS7
mmu00190,Oxidative phosphorylation,COX8C
mmu00190,Oxidative phosphorylation,ATP6V0E2
mmu00190,Oxidative phosphorylation,LHPP
mmu00190,Oxidative phosphorylation,COX7B2
mmu00190,Oxidative phosphorylation,NDUFV3
mmu00190,Oxidative phosphorylation,COX4I2
mmu00220,Arginine biosynthesis,GPT2
mmu00220,Arginine biosynthesis,ACY1
mmu00220,Arginine biosynthesis,ASL
mmu00220,Arginine biosynthesis,ARG1
mmu00220,Arginine biosynthesis,ARG2
mmu00220,Arginine biosynthesis,ASS1
mmu00220,Arginine biosynthesis,GLUL
mmu00220,Arginine biosynthesis,GLS
mmu00220,Arginine biosynthesis,GLUD1
mmu00220,Arginine biosynthesis,GOT1
mmu00220,Arginine biosynthesis,GOT2
mmu00220,Arginine biosynthesis,NOS1
mmu00220,Arginine biosynthesis,NOS2
mmu00220,Arginine biosynthesis,NOS3
mmu00220,Arginine biosynthesis,OTC
mmu00220,Arginine biosynthesis,GLS2
mmu00220,Arginine biosynthesis,NAGS
mmu00220,Arginine biosynthesis,CPS1
mmu00220,Arginine biosynthesis,CAD
mmu00220,Arginine biosynthesis,GPT
mmu00220,Arginine biosynthesis,GOT1L1
mmu00230,Purine metabolism,ENTPD4B
mmu00230,Purine metabolism,AK6
mmu00230,Purine metabolism,NT5M
mmu00230,Purine metabolism,ADCY4
mmu00230,Purine metabolism,ADCY3
mmu00230,Purine metabolism,GMPR2
mmu00230,Purine metabolism,ATIC
mmu00230,Purine metabolism,AMPD2
mmu00230,Purine metabolism,PDE4C
mmu00230,Purine metabolism,PRPS2
mmu00230,Purine metabolism,PDE6C
mmu00230,Purine metabolism,ADA
mmu00230,Purine metabolism,ADCY6
mmu00230,Purine metabolism,ADCY7
mmu00230,Purine metabolism,ADCY8
mmu00230,Purine metabolism,ADCY9
mmu00230,Purine metabolism,ADK
mmu00230,Purine metabolism,ADSL
mmu00230,Purine metabolism,ADSS1
mmu00230,Purine metabolism,ADSS2
mmu00230,Purine metabolism,AK1
mmu00230,Purine metabolism,AK2
mmu00230,Purine metabolism,AK4
mmu00230,Purine metabolism,AMPD3
mmu00230,Purine metabolism,APRT
mmu00230,Purine metabolism,ENTPD1
mmu00230,Purine metabolism,ENTPD2
mmu00230,Purine metabolism,ENTPD6
mmu00230,Purine metabolism,ENTPD5
mmu00230,Purine metabolism,DCK
mmu00230,Purine metabolism,FHIT
mmu00230,Purine metabolism,GART
mmu00230,Purine metabolism,GDA
mmu00230,Purine metabolism,GUCY2C
mmu00230,Purine metabolism,GUCY2D
mmu00230,Purine metabolism,GUCY2E
mmu00230,Purine metabolism,GUK1
mmu00230,Purine metabolism,HPRT1
mmu00230,Purine metabolism,ITPA
mmu00230,Purine metabolism,NME7
mmu00230,Purine metabolism,NME1
mmu00230,Purine metabolism,NME2
mmu00230,Purine metabolism,NPR1
mmu00230,Purine metabolism,PDE1A
mmu00230,Purine metabolism,PDE1B
mmu00230,Purine metabolism,PDE1C
mmu00230,Purine metabolism,PDE3B
mmu00230,Purine metabolism,PDE4A
mmu00230,Purine metabolism,PDE4B
mmu00230,Purine metabolism,PDE6D
mmu00230,Purine metabolism,PDE7A
mmu00230,Purine metabolism,PDE8A
mmu00230,Purine metabolism,PDE9A
mmu00230,Purine metabolism,PDE6B
mmu00230,Purine metabolism,PDE6G
mmu00230,Purine metabolism,ENPP1
mmu00230,Purine metabolism,PNP
mmu00230,Purine metabolism,PRPS1
mmu00230,Purine metabolism,RRM1
mmu00230,Purine metabolism,RRM2
mmu00230,Purine metabolism,PDE2A
mmu00230,Purine metabolism,ENPP3
mmu00230,Purine metabolism,ADCY2
mmu00230,Purine metabolism,LACC1
mmu00230,Purine metabolism,ENTPD3
mmu00230,Purine metabolism,PDE8B
mmu00230,Purine metabolism,UOX
mmu00230,Purine metabolism,ADCY5
mmu00230,Purine metabolism,XDH
mmu00230,Purine metabolism,ENPP4
mmu00230,Purine metabolism,PDE6A
mmu00230,Purine metabolism,GMPS
mmu00230,Purine metabolism,PRUNE1
mmu00230,Purine metabolism,AMPD1
mmu00230,Purine metabolism,AK5
mmu00230,Purine metabolism,NPR2
mmu00230,Purine metabolism,NT5C1A
mmu00230,Purine metabolism,PPAT
mmu00230,Purine metabolism,URAD
mmu00230,Purine metabolism,GUCY1A2
mmu00230,Purine metabolism,PFAS
mmu00230,Purine metabolism,PDE4D
mmu00230,Purine metabolism,GUCY1B2
mmu00230,Purine metabolism,IMPDH1
mmu00230,Purine metabolism,IMPDH2
mmu00230,Purine metabolism,NT5E
mmu00230,Purine metabolism,PAPSS1
mmu00230,Purine metabolism,PAPSS2
mmu00230,Purine metabolism,PDE10A
mmu00230,Purine metabolism,PDE11A
mmu00230,Purine metabolism,PDE5A
mmu00230,Purine metabolism,GUCY2F
mmu00230,Purine metabolism,ADCY10
mmu00230,Purine metabolism,DGUOK
mmu00230,Purine metabolism,PDE7B
mmu00230,Purine metabolism,PRPS1L3
mmu00230,Purine metabolism,RRM2B
mmu00230,Purine metabolism,ADCY1
mmu00230,Purine metabolism,NT5C
mmu00230,Purine metabolism,NUDT5
mmu00230,Purine metabolism,GUCY1B1
mmu00230,Purine metabolism,NME6
mmu00230,Purine metabolism,PDE3A
mmu00230,Purine metabolism,AK3
mmu00230,Purine metabolism,NME4
mmu00230,Purine metabolism,GUCY1A1
mmu00230,Purine metabolism,AK9
mmu00230,Purine metabolism,GMPR
mmu00230,Purine metabolism,ADPRM
mmu00230,Purine metabolism,NUDT2
mmu00230,Purine metabolism,NTPCR
mmu00230,Purine metabolism,PGM2
mmu00230,Purine metabolism,PNP2
mmu00230,Purine metabolism,NT5EL
mmu00230,Purine metabolism,PAICS
mmu00230,Purine metabolism,ENTPD4
mmu00230,Purine metabolism,HDDC3
mmu00230,Purine metabolism,AK8
mmu00230,Purine metabolism,HDDC2
mmu00230,Purine metabolism,NT5C1B
mmu00230,Purine metabolism,ENTPD8
mmu00230,Purine metabolism,PGM1
mmu00230,Purine metabolism,NUDT16L2
mmu00230,Purine metabolism,GUCY2G
mmu00230,Purine metabolism,NUDT9
mmu00230,Purine metabolism,PRPS1L1
mmu00230,Purine metabolism,NUDT16
mmu00230,Purine metabolism,CANT1
mmu00230,Purine metabolism,NT5C2
mmu00230,Purine metabolism,URAH
mmu00230,Purine metabolism,PDE6H
mmu00230,Purine metabolism,AK7
mmu00230,Purine metabolism,NME3
mmu00230,Purine metabolism,ALLC
mmu00232,Caffeine metabolism,CYP1A2
mmu00232,Caffeine metabolism,NAT1
mmu00232,Caffeine metabolism,NAT2
mmu00232,Caffeine metabolism,NAT3
mmu00232,Caffeine metabolism,UOX
mmu00232,Caffeine metabolism,XDH
mmu00240,Pyrimidine metabolism,ENTPD4B
mmu00240,Pyrimidine metabolism,UPB1
mmu00240,Pyrimidine metabolism,NT5M
mmu00240,Pyrimidine metabolism,NT5C3
mmu00240,Pyrimidine metabolism,DUT
mmu00240,Pyrimidine metabolism,ENTPD1
mmu00240,Pyrimidine metabolism,ENTPD6
mmu00240,Pyrimidine metabolism,ENTPD5
mmu00240,Pyrimidine metabolism,DCK
mmu00240,Pyrimidine metabolism,NME7
mmu00240,Pyrimidine metabolism,NME1
mmu00240,Pyrimidine metabolism,NME2
mmu00240,Pyrimidine metabolism,ENPP1
mmu00240,Pyrimidine metabolism,RRM1
mmu00240,Pyrimidine metabolism,RRM2
mmu00240,Pyrimidine metabolism,ENPP3
mmu00240,Pyrimidine metabolism,ENTPD3
mmu00240,Pyrimidine metabolism,TK1
mmu00240,Pyrimidine metabolism,DTYMK
mmu00240,Pyrimidine metabolism,CMPK2
mmu00240,Pyrimidine metabolism,TYMS
mmu00240,Pyrimidine metabolism,UCK1
mmu00240,Pyrimidine metabolism,UMPS
mmu00240,Pyrimidine metabolism,UPP1
mmu00240,Pyrimidine metabolism,NT5C1A
mmu00240,Pyrimidine metabolism,NT5E
mmu00240,Pyrimidine metabolism,DCTD
mmu00240,Pyrimidine metabolism,RRM2B
mmu00240,Pyrimidine metabolism,NT5C
mmu00240,Pyrimidine metabolism,CTPS1
mmu00240,Pyrimidine metabolism,NME6
mmu00240,Pyrimidine metabolism,CTPS2
mmu00240,Pyrimidine metabolism,NME4
mmu00240,Pyrimidine metabolism,DHODH
mmu00240,Pyrimidine metabolism,TK2
mmu00240,Pyrimidine metabolism,AK9
mmu00240,Pyrimidine metabolism,DPYS
mmu00240,Pyrimidine metabolism,NUDT2
mmu00240,Pyrimidine metabolism,DCTPP1
mmu00240,Pyrimidine metabolism,CMPK1
mmu00240,Pyrimidine metabolism,NT5EL
mmu00240,Pyrimidine metabolism,ENTPD4
mmu00240,Pyrimidine metabolism,NT5C3B
mmu00240,Pyrimidine metabolism,UCKL1
mmu00240,Pyrimidine metabolism,HDDC2
mmu00240,Pyrimidine metabolism,CAD
mmu00240,Pyrimidine metabolism,NT5C1B
mmu00240,Pyrimidine metabolism,CDADC1
mmu00240,Pyrimidine metabolism,ENTPD8
mmu00240,Pyrimidine metabolism,CDA
mmu00240,Pyrimidine metabolism,TYMP
mmu00240,Pyrimidine metabolism,CANT1
mmu00240,Pyrimidine metabolism,UPP2
mmu00240,Pyrimidine metabolism,NT5C2
mmu00240,Pyrimidine metabolism,NME3
mmu00240,Pyrimidine metabolism,UCK2
mmu00240,Pyrimidine metabolism,DPYD
mmu00250,"Alanine, aspartate and glutamate metabolism",IL4I1B
mmu00250,"Alanine, aspartate and glutamate metabolism",LAO1
mmu00250,"Alanine, aspartate and glutamate metabolism",RIMKLB
mmu00250,"Alanine, aspartate and glutamate metabolism",GPT2
mmu00250,"Alanine, aspartate and glutamate metabolism",ASL
mmu00250,"Alanine, aspartate and glutamate metabolism",ASPA
mmu00250,"Alanine, aspartate and glutamate metabolism",ADSL
mmu00250,"Alanine, aspartate and glutamate metabolism",ADSS1
mmu00250,"Alanine, aspartate and glutamate metabolism",ADSS2
mmu00250,"Alanine, aspartate and glutamate metabolism",AGXT
mmu00250,"Alanine, aspartate and glutamate metabolism",ASS1
mmu00250,"Alanine, aspartate and glutamate metabolism",IL4I1
mmu00250,"Alanine, aspartate and glutamate metabolism",GAD1
mmu00250,"Alanine, aspartate and glutamate metabolism",GAD2
mmu00250,"Alanine, aspartate and glutamate metabolism",GFPT1
mmu00250,"Alanine, aspartate and glutamate metabolism",GFPT2
mmu00250,"Alanine, aspartate and glutamate metabolism",GLUL
mmu00250,"Alanine, aspartate and glutamate metabolism",GLS
mmu00250,"Alanine, aspartate and glutamate metabolism",GLUD1
mmu00250,"Alanine, aspartate and glutamate metabolism",GOT1
mmu00250,"Alanine, aspartate and glutamate metabolism",GOT2
mmu00250,"Alanine, aspartate and glutamate metabolism",RIMKLA
mmu00250,"Alanine, aspartate and glutamate metabolism",ALDH4A1
mmu00250,"Alanine, aspartate and glutamate metabolism",ALDH5A1
mmu00250,"Alanine, aspartate and glutamate metabolism",GLS2
mmu00250,"Alanine, aspartate and glutamate metabolism",CPS1
mmu00250,"Alanine, aspartate and glutamate metabolism",PPAT
mmu00250,"Alanine, aspartate and glutamate metabolism",AGXT2
mmu00250,"Alanine, aspartate and glutamate metabolism",ABAT
mmu00250,"Alanine, aspartate and glutamate metabolism",NAT8L
mmu00250,"Alanine, aspartate and glutamate metabolism",ASNS
mmu00250,"Alanine, aspartate and glutamate metabolism",NIT2
mmu00250,"Alanine, aspartate and glutamate metabolism",FOLH1
mmu00250,"Alanine, aspartate and glutamate metabolism",ASRGL1
mmu00250,"Alanine, aspartate and glutamate metabolism",CAD
mmu00250,"Alanine, aspartate and glutamate metabolism",DDO
mmu00250,"Alanine, aspartate and glutamate metabolism",4930438A08RIK
mmu00250,"Alanine, aspartate and glutamate metabolism",GPT
mmu00250,"Alanine, aspartate and glutamate metabolism",GOT1L1
mmu00260,"Glycine, serine and threonine metabolism",PSPH
mmu00260,"Glycine, serine and threonine metabolism",GLDC
mmu00260,"Glycine, serine and threonine metabolism",PSAT1
mmu00260,"Glycine, serine and threonine metabolism",CTH
mmu00260,"Glycine, serine and threonine metabolism",SHMT2
mmu00260,"Glycine, serine and threonine metabolism",MAOB
mmu00260,"Glycine, serine and threonine metabolism",ALDH7A1
mmu00260,"Glycine, serine and threonine metabolism",AGXT
mmu00260,"Glycine, serine and threonine metabolism",ALAS1
mmu00260,"Glycine, serine and threonine metabolism",ALAS2
mmu00260,"Glycine, serine and threonine metabolism",AOC3
mmu00260,"Glycine, serine and threonine metabolism",BHMT
mmu00260,"Glycine, serine and threonine metabolism",BPGM
mmu00260,"Glycine, serine and threonine metabolism",CBS
mmu00260,"Glycine, serine and threonine metabolism",DAO
mmu00260,"Glycine, serine and threonine metabolism",DLD
mmu00260,"Glycine, serine and threonine metabolism",GAMT
mmu00260,"Glycine, serine and threonine metabolism",GNMT
mmu00260,"Glycine, serine and threonine metabolism",MAOA
mmu00260,"Glycine, serine and threonine metabolism",PGAM1
mmu00260,"Glycine, serine and threonine metabolism",PIPOX
mmu00260,"Glycine, serine and threonine metabolism",SARDH
mmu00260,"Glycine, serine and threonine metabolism",SHMT1
mmu00260,"Glycine, serine and threonine metabolism",CHDH
mmu00260,"Glycine, serine and threonine metabolism",SDS
mmu00260,"Glycine, serine and threonine metabolism",GLYCTK
mmu00260,"Glycine, serine and threonine metabolism",PHGDH
mmu00260,"Glycine, serine and threonine metabolism",AOC2
mmu00260,"Glycine, serine and threonine metabolism",SDSL
mmu00260,"Glycine, serine and threonine metabolism",AGXT2
mmu00260,"Glycine, serine and threonine metabolism",GCAT
mmu00260,"Glycine, serine and threonine metabolism",SRR
mmu00260,"Glycine, serine and threonine metabolism",AMT
mmu00260,"Glycine, serine and threonine metabolism",PGAM2
mmu00260,"Glycine, serine and threonine metabolism",TDH
mmu00260,"Glycine, serine and threonine metabolism",GATM
mmu00260,"Glycine, serine and threonine metabolism",GCSH
mmu00260,"Glycine, serine and threonine metabolism",THA1
mmu00260,"Glycine, serine and threonine metabolism",DMGDH
mmu00260,"Glycine, serine and threonine metabolism",GRHPR
mmu00270,Cysteine and methionine metabolism,AMD2
mmu00270,Cysteine and methionine metabolism,IL4I1B
mmu00270,Cysteine and methionine metabolism,LAO1
mmu00270,Cysteine and methionine metabolism,ADI1
mmu00270,Cysteine and methionine metabolism,LDHAL6B
mmu00270,Cysteine and methionine metabolism,PSAT1
mmu00270,Cysteine and methionine metabolism,CTH
mmu00270,Cysteine and methionine metabolism,MAT2B
mmu00270,Cysteine and methionine metabolism,AHCYL
mmu00270,Cysteine and methionine metabolism,AMD1
mmu00270,Cysteine and methionine metabolism,MAT1A
mmu00270,Cysteine and methionine metabolism,BCAT1
mmu00270,Cysteine and methionine metabolism,BCAT2
mmu00270,Cysteine and methionine metabolism,BHMT
mmu00270,Cysteine and methionine metabolism,CBS
mmu00270,Cysteine and methionine metabolism,CDO1
mmu00270,Cysteine and methionine metabolism,DNMT1
mmu00270,Cysteine and methionine metabolism,DNMT3A
mmu00270,Cysteine and methionine metabolism,DNMT3B
mmu00270,Cysteine and methionine metabolism,IL4I1
mmu00270,Cysteine and methionine metabolism,GCLC
mmu00270,Cysteine and methionine metabolism,GCLM
mmu00270,Cysteine and methionine metabolism,GNMT
mmu00270,Cysteine and methionine metabolism,GOT1
mmu00270,Cysteine and methionine metabolism,GOT2
mmu00270,Cysteine and methionine metabolism,GSS
mmu00270,Cysteine and methionine metabolism,LDHA
mmu00270,Cysteine and methionine metabolism,LDHB
mmu00270,Cysteine and methionine metabolism,LDHC
mmu00270,Cysteine and methionine metabolism,MDH2
mmu00270,Cysteine and methionine metabolism,MDH1
mmu00270,Cysteine and methionine metabolism,SMS
mmu00270,Cysteine and methionine metabolism,SRM
mmu00270,Cysteine and methionine metabolism,LACC1
mmu00270,Cysteine and methionine metabolism,TST
mmu00270,Cysteine and methionine metabolism,AHCYL1
mmu00270,Cysteine and methionine metabolism,KYAT3
mmu00270,Cysteine and methionine metabolism,SDS
mmu00270,Cysteine and methionine metabolism,MAT2A
mmu00270,Cysteine and methionine metabolism,TAT
mmu00270,Cysteine and methionine metabolism,PHGDH
mmu00270,Cysteine and methionine metabolism,MTR
mmu00270,Cysteine and methionine metabolism,MPST
mmu00270,Cysteine and methionine metabolism,SDSL
mmu00270,Cysteine and methionine metabolism,AGXT2
mmu00270,Cysteine and methionine metabolism,AHCY
mmu00270,Cysteine and methionine metabolism,CISD1
mmu00270,Cysteine and methionine metabolism,APIP
mmu00270,Cysteine and methionine metabolism,BHMT2
mmu00270,Cysteine and methionine metabolism,DNMT3C
mmu00270,Cysteine and methionine metabolism,MTAP
mmu00270,Cysteine and methionine metabolism,ENOPH1
mmu00270,Cysteine and methionine metabolism,MRI1
mmu00270,Cysteine and methionine metabolism,KYAT1
mmu00270,Cysteine and methionine metabolism,4930438A08RIK
mmu00270,Cysteine and methionine metabolism,AHCYL2
mmu00270,Cysteine and methionine metabolism,GOT1L1
mmu00280,"Valine, leucine and isoleucine degradation",IL4I1B
mmu00280,"Valine, leucine and isoleucine degradation",LAO1
mmu00280,"Valine, leucine and isoleucine degradation",ALDH6A1
mmu00280,"Valine, leucine and isoleucine degradation",ACAT1
mmu00280,"Valine, leucine and isoleucine degradation",ACAT2
mmu00280,"Valine, leucine and isoleucine degradation",ALDH7A1
mmu00280,"Valine, leucine and isoleucine degradation",PCCA
mmu00280,"Valine, leucine and isoleucine degradation",ACADM
mmu00280,"Valine, leucine and isoleucine degradation",ACAA1A
mmu00280,"Valine, leucine and isoleucine degradation",ACADS
mmu00280,"Valine, leucine and isoleucine degradation",ALDH2
mmu00280,"Valine, leucine and isoleucine degradation",ALDH3A2
mmu00280,"Valine, leucine and isoleucine degradation",AOX1
mmu00280,"Valine, leucine and isoleucine degradation",AUH
mmu00280,"Valine, leucine and isoleucine degradation",BCAT1
mmu00280,"Valine, leucine and isoleucine degradation",BCAT2
mmu00280,"Valine, leucine and isoleucine degradation",BCKDHA
mmu00280,"Valine, leucine and isoleucine degradation",BCKDHB
mmu00280,"Valine, leucine and isoleucine degradation",DBT
