GeneA,GeneB,UniprotA,UniprotB,SymbolA,SymbolB,pW,pNI,pInt
4070,79731,P09758,Q96I59,TACSTD2,NARS2,9.478810210069e-5,0.0641028535381504,0.935802358359749
4070,10640,P09758,O00471,TACSTD2,EXOC5,3.771422527336e-5,0.0489976341330358,0.950964651641691
4070,57691,P09758,Q9HCI6-2,TACSTD2,KIAA1586,0.00459686649898658,0.0189035765112062,0.976499556989807
4070,285636,P09758,A6NDU8,TACSTD2,C5orf51,4.0851300341415e-8,6.53897954956822e-6,0.99999342016915
4070,23534,P09758,Q9Y5L0-1,TACSTD2,TNPO3,3.7877451087433e-14,9.726898942304e-4,0.999027310105732
4070,9862,P09758,O75448-2,TACSTD2,MED24,2.2575229127337601e-10,0.147300896044796,0.852699103729452
4070,5427,P09758,P56282,TACSTD2,POLE2,2.4262733251859e-4,0.0441076565529962,0.955649716114485
4070,54536,P09758,Q8TAG9,TACSTD2,EXOC6,7.51522631340345e-7,0.0387087887843242,0.961290459693044
4070,8892,P09758,P49770,TACSTD2,EIF2B2,6.05979477391664e-9,0.0224896557469102,0.977510338193295
4070,27352,P09758,Q96HU1-2,TACSTD2,SGSM3,2.20486887546575e-7,3.9111040490456e-7,0.999999388402708
4070,29781,P09758,Q6IBW4-2,TACSTD2,NCAPH2,7.31501812706605e-8,0.137362553113277,0.862637373736542
4070,1176,P09758,Q92572,TACSTD2,AP3S1,9.9196953977179e-4,0.108860737122927,0.890147293337301
4070,65123,P09758,Q68E01-2,TACSTD2,INTS3,2.7332264268862998e-12,0.175405649246945,0.824594350750322
4070,9337,P09758,Q9UFF9,TACSTD2,CNOT8,5.02893603477231e-7,0.114375134549632,0.885624362556765
4070,2475,P09758,P42345,TACSTD2,MTOR,1.55275833791451e-8,0.078908757695788,0.921091226776629
4070,55732,P09758,Q9NSG2-2,TACSTD2,C1orf112,2.7777668220496e-4,0.14753165558077,0.852190567737025
4070,79675,P09758,Q53R41,TACSTD2,FASTKD1,4.531680540674349e-16,0.159814305106182,0.840185694893818
4070,23001,P09758,Q8IZQ1-2,TACSTD2,WDFY3,1.182402742996e-5,0.00504065003704351,0.994947525935526
4070,8891,P09758,Q9NR50,TACSTD2,EIF2B3,2.28627875376068e-13,0.00812032039150679,0.991879679608265
4070,25914,P09758,Q86VV8-3,TACSTD2,RTTN,9.25038476515607e-6,2.16701250254589e-7,0.999990532913985
4070,55871,P09758,Q9BRT8,TACSTD2,CBWD1,1.83580028011182e-14,0.243099211248544,0.756900788751437
4070,57674,P09758,C9JCP4,TACSTD2,RNF213,1.70304429539325e-7,0.0590051533128351,0.940994676382735
4070,55635,P09758,Q5TB30,TACSTD2,DEPDC1,1.08140951549855e-8,3.075936425802e-5,0.999969229821647
4070,25896,P09758,Q9NVH2-2,TACSTD2,INTS7,1.94348558645655e-7,0.12013883081271,0.879860974838731
4070,9262,P09758,O94768,TACSTD2,STK17B,9.3150560568078e-7,4.6832001777018e-4,0.999530748476624
4070,80023,P09758,Q9GZP1,TACSTD2,NRSN2,0.015868372783127,2.956006153223e-5,0.984102067155341
4070,3705,P09758,Q13572,TACSTD2,ITPK1,2.3434239655894e-4,1.297647874101e-5,0.9997526811247
4070,23787,P09758,Q9NZJ7-2,TACSTD2,MTCH1,2.49631154076701e-10,0.0989808476550096,0.901019152095359
4070,83548,P09758,Q96JB2,TACSTD2,COG3,1.78191523209635e-7,0.186974652871845,0.813025168936631
4070,8633,P09758,O95185,TACSTD2,UNC5C,2.4615413985338e-4,2.32559284623611e-8,0.999753822604218
4070,221955,P09758,Q8NCG7-2,TACSTD2,DAGLB,2.16544910848448e-6,0.0710878865694696,0.928909947981422
4070,10459,P09758,Q9UI95,TACSTD2,MAD2L2,3.054303708447e-5,0.00173328717181741,0.998236169791098
4070,85365,P09758,Q9H553-2,TACSTD2,ALG2,2.245777801482e-5,5.50719851928109e-6,0.999972035023466
4070,10827,P09758,Q9NRY5,TACSTD2,FAM114A2,0.00214855030449914,0.0125943924028489,0.985257057292652
4070,151195,P09758,Q8N7R7-3,TACSTD2,CCNYL1,3.08496850403155e-6,2.85218404517e-4,0.999711696626979
4070,8487,P09758,O14893-2,TACSTD2,SIP1,0.00312060704315417,0.0803469514061215,0.916532441550724
4070,1687,P09758,O60443,TACSTD2,DFNA5,1.7623899899418e-6,0.103688661740713,0.896309575869297
4070,10466,P09758,Q9UP83-2,TACSTD2,COG5,6.085087862205e-5,0.183026039498486,0.816913109622892
4070,1952,P09758,Q9HCU4,TACSTD2,CELSR2,3.1254898545161504e-15,0.249508271668072,0.750491728331925
4070,84668,P09758,B8ZZJ1,TACSTD2,FAM126A,4.3699485738451e-4,1.4951388635938e-4,0.999413491256256
4070,53339,P09758,Q9H0C5,TACSTD2,BTBD1,5.993388172479e-5,0.0920221077450674,0.907917958373208
4070,23098,P09758,Q6SZW1,TACSTD2,SARM1,6.3568190701021e-4,0.00713222643912029,0.992232091653869
4070,84236,P09758,Q8TEB9-2,TACSTD2,RHBDD1,0.0109822700586432,0.0954944464503661,0.893523283490991
4070,8744,P09758,P41273,TACSTD2,TNFSF9,3.2531566071229e-4,0.0993481076375141,0.900326576701774
4070,54549,P09758,Q58EX2-2,TACSTD2,SDK2,0.0805509313358083,0.065383905097048,0.854065163567144
4070,57210,P09758,Q5BKX6-3,TACSTD2,SLC45A4,0.109101822492892,2.52540779372078e-8,0.89089815225303
4070,57221,P09758,Q5TH69,TACSTD2,KIAA1244,5.5826586654007e-4,0.111667512962295,0.887774221171165
11180,278,Q9NNW5,P04745,WDR6,AMY1C,4.14721020554482e-15,0.102438756831022,0.897561243168974
11180,9060,Q9NNW5,O95340-2,WDR6,PAPSS2,6.183955618760401e-10,0.00364330129696487,0.99635669808464
11180,3494,Q9NNW5,P01877,WDR6,IGHA2,6.79238747824323e-7,0.0425097128969835,0.957489607864269
11180,3512,Q9NNW5,P01591,WDR6,IGJ,0.217556255298216,0.0104940659145865,0.771949678787198
79084,6950,Q9BQA1,P17987,WDR77,TCP1,6.1479666600054804e-15,0.0218879673326402,0.978112032667354
79084,10575,Q9BQA1,P50991,WDR77,CCT4,5.66661901181707e-16,0.0585683006726121,0.941431699327387
79084,10693,Q9BQA1,Q92526,WDR77,CCT6B,9.69430694694927e-9,0.00347468224881236,0.996525308056881
79084,908,Q9BQA1,P40227,WDR77,CCT6A,1.60031898895755e-16,0.0810978551319159,0.918902144868084
79084,22948,Q9BQA1,P48643,WDR77,CCT5,2.87002250736861e-13,0.150619104078052,0.849380895921661
92999,51574,Q9UFB7,Q4G0J3,ZBTB47,LARP7,1.4464653117750302e-15,0.0467556576268224,0.953244342373176
92999,51388,Q9UFB7,Q9Y221,ZBTB47,NIP7,8.322913986068401e-15,0.0311307916500711,0.968869208349921
92999,6181,Q9UFB7,P05387,ZBTB47,RPLP2,1.4473934258387301e-15,0.163736411140287,0.836263588859712
92999,51121,Q9UFB7,Q9UNX3,ZBTB47,RPL26L1,2.50602275813984e-14,0.0666007066117697,0.933399293388205
92999,339230,Q9UFB7,Q6PK04,ZBTB47,CCDC137,9.41606830428871e-12,0.139355696503834,0.860644303486749
92999,400506,Q9UFB7,Q1ED39,ZBTB47,C16orf88,1.17899080656808e-13,0.159837367976456,0.840162632023426
92999,55131,Q9UFB7,Q9NW13,ZBTB47,RBM28,2.73470587334432e-16,0.0197845090961257,0.980215490903874
92999,6130,Q9UFB7,P62424,ZBTB47,RPL7A,4.927377315601359e-16,0.210474900862904,0.789525099137095
92999,10940,Q9UFB7,Q99575,ZBTB47,POP1,8.018027828552931e-15,0.160473095865968,0.839526904134024
92999,57062,Q9UFB7,Q9GZR7,ZBTB47,DDX24,3.11251193925176e-17,0.0724192512885583,0.927580748711442
92999,117246,Q9UFB7,Q8IY81,ZBTB47,FTSJ3,1.15603770185958e-12,0.0937719822662399,0.906228017732604
92999,64949,Q9UFB7,Q9BYN8,ZBTB47,MRPS26,1.13521332698759e-13,0.152078965464675,0.847921034535211
92999,10992,Q9UFB7,Q13435,ZBTB47,SF3B2,4.59318023928811e-17,0.0651828793080078,0.934817120691992
92999,23212,Q9UFB7,Q15050,ZBTB47,RRS1,5.75920636606341e-16,0.0710199159689437,0.928980084031056
92999,7675,Q9UFB7,P58317,ZBTB47,ZNF121,0.00102917158702963,0.00307718504817767,0.995893643364793
92999,6175,Q9UFB7,P05388,ZBTB47,RPLP0,1.1176780332039002e-16,0.131733303778613,0.868266696221387
92999,79759,Q9UFB7,Q96K58,ZBTB47,ZNF668,2.43427508732716e-9,0.113401728441185,0.88659826912454
92999,6123,Q9UFB7,Q92901,ZBTB47,RPL3L,0.00211885482802773,3.56677585111801e-6,0.997877578396121
92999,57693,Q9UFB7,Q96PQ6-2,ZBTB47,ZNF317,1.5137631535676e-4,0.00783996170030485,0.992008661984338
92999,26024,Q9UFB7,O75127,ZBTB47,PTCD1,6.0097845000246995e-12,0.00963099131547942,0.990369008678511
92999,7621,Q9UFB7,Q9UC06,ZBTB47,ZNF70,1.29567542087568e-6,0.00215290983497329,0.997845794489606
92999,7738,Q9UFB7,Q99676,ZBTB47,ZNF184,3.93795159721644e-9,4.13739409879e-4,0.999586256652169
92999,643836,Q9UFB7,Q8NB50,ZBTB47,ZFP62,6.99983366554125e-8,8.8113119446415e-4,0.999118798807199
92999,353274,Q9UFB7,P59923,ZBTB47,ZNF445,4.3689761288695e-8,0.0135833798076247,0.986416576502614
92999,90317,Q9UFB7,Q08AN1,ZBTB47,ZNF616,2.2849477413529e-4,1.612263293176e-4,0.999610278896547
92999,57547,Q9UFB7,Q9P2J8,ZBTB47,ZNF624,0.0026227450660139,0.0592312432317395,0.938146011702247
92999,23361,Q9UFB7,Q9UEG4,ZBTB47,ZNF629,1.84581398373447e-11,0.00228664171220148,0.99771335826934
92999,5976,Q9UFB7,Q92900-2,ZBTB47,UPF1,4.73306185668399e-18,0.191402196685519,0.808597803314481
92999,84450,Q9UFB7,Q96ME7,ZBTB47,ZNF512,7.48608161765196e-13,0.0209200885196382,0.979079911479613
92999,1736,Q9UFB7,O60832,ZBTB47,DKC1,1.66339452842645e-15,0.0397506318657531,0.960249368134245
92999,64412,Q9UFB7,Q9H116,ZBTB47,GZF1,9.537997431404969e-11,0.00496704881367491,0.995032951090945
92999,9726,Q9UFB7,O15015-2,ZBTB47,ZNF646,3.99907733727692e-6,0.00207315632323509,0.997922844599428
92999,22907,Q9UFB7,Q7L2E3-2,ZBTB47,DHX30,6.7084536856484e-15,0.0423183507913209,0.957681649208672
92999,54606,Q9UFB7,Q9NY93,ZBTB47,DDX56,3.74993059103862e-16,0.109646797128925,0.890353202871075
92999,55661,Q9UFB7,Q96GQ7,ZBTB47,DDX27,8.770039170300291e-14,0.0556078023180778,0.944392197681834
92999,10153,Q9UFB7,Q03701,ZBTB47,CEBPZ,1.0819190926485e-12,0.133480729056703,0.866519270942215
92999,84240,Q9UFB7,Q8N567,ZBTB47,ZCCHC9,2.4607185789268e-6,0.115376045613629,0.884621493667792
92999,3010,Q9UFB7,P22492,ZBTB47,HIST1H1T,3.26611863688123e-9,1.084840462069e-5,0.999989148329261
92999,221785,Q9UFB7,Q6NSZ9,ZBTB47,ZNF498,9.1899000826363e-8,0.00228117007777411,0.997718738023225
92999,84656,Q9UFB7,Q49A26-2,ZBTB47,GLYR1,5.82261207201293e-13,0.0167313152650198,0.983268684734398
92999,84549,Q9UFB7,Q9BXY0,ZBTB47,MAK16,4.990573184231e-5,0.00877402589528201,0.991176068372876
92999,64763,Q9UFB7,Q6ZN55-2,ZBTB47,ZNF574,1.52419998395031e-6,0.178053035439355,0.821945440360661
92999,51649,Q9UFB7,Q9Y3D9,ZBTB47,MRPS23,4.72375392180287e-13,0.197488451409734,0.802511548589793
92999,26156,Q9UFB7,O76021,ZBTB47,RSL1D1,5.27189913159248e-15,0.137942112957526,0.862057887042469
92999,50809,Q9UFB7,Q5SSJ5-2,ZBTB47,HP1BP3,1.93016602950341e-17,0.122414172529456,0.877585827470544
92999,57109,Q9UFB7,Q9GZR2,ZBTB47,REXO4,8.223465872449941e-15,0.00256378282187182,0.99743621717812
92999,64794,Q9UFB7,Q9H8H2,ZBTB47,DDX31,1.344290749333e-10,0.00539682067515919,0.994603179190412
92999,1662,Q9UFB7,Q13206,ZBTB47,DDX10,2.1499768899372597e-12,0.0827859522161642,0.917214047781686
92999,51001,Q9UFB7,Q96E29-2,ZBTB47,MTERFD1,1.29850279488776e-11,0.00452942648188657,0.995470573505128
92999,6141,Q9UFB7,Q07020,ZBTB47,RPL18,1.48195575028733e-12,0.150611555130622,0.849388444867896
92999,65095,Q9UFB7,Q8N9T8-2,ZBTB47,KRI1,2.5925389615391e-11,0.243474110519041,0.756525889455034
92999,84310,Q9UFB7,Q9BRJ6,ZBTB47,C7orf50,1.30845488980917e-14,0.107319327944307,0.89268067205568
92999,23378,Q9UFB7,O43159,ZBTB47,RRP8,1.32990111322506e-14,0.00339853269162552,0.996601467308361
92999,64282,Q9UFB7,Q8NDF8-3,ZBTB47,PAPD5,2.56055908667482e-10,0.0136393725059351,0.986360627238009
92999,56829,Q9UFB7,Q7Z2W4-2,ZBTB47,ZC3HAV1,5.95345392536164e-16,0.00494655175335224,0.995053448246647
92999,6780,Q9UFB7,O95793-2,ZBTB47,STAU1,1.58524278435245e-10,0.100117711864076,0.8998822879774
92999,10969,Q9UFB7,Q99848,ZBTB47,EBNA1BP2,5.41174076567881e-14,0.0755986556134315,0.924401344386514
92999,7270,Q9UFB7,Q15361,ZBTB47,TTF1,1.6081376604361298e-11,0.0197095143570603,0.980290485626858
92999,114034,Q9UFB7,Q96GM8,ZBTB47,TOE1,4.1983331693779e-6,0.0620146165532967,0.937981185113534
92999,7818,Q9UFB7,P51398,ZBTB47,DAP3,6.3035512823903095e-18,0.107933422156263,0.892066577843737
92999,9904,Q9UFB7,Q9Y4C8,ZBTB47,RBM19,8.91892124800718e-13,0.0105759978064576,0.98942400219265
92999,55922,Q9UFB7,O15226,ZBTB47,NKRF,5.5119558204310396e-11,0.0483532351358278,0.951646764809053
92999,6838,Q9UFB7,O75683,ZBTB47,SURF6,8.72638006744697e-13,0.144898140080283,0.855101859918844
92999,23560,Q9UFB7,Q9BZE4,ZBTB47,GTPBP4,2.40030092281873e-14,0.16098167486068,0.839018325139296
92999,55132,Q9UFB7,Q659C4-2,ZBTB47,LARP1B,1.5391821575044e-7,0.244348253918733,0.755651592163051
92999,9933,Q9UFB7,Q15397,ZBTB47,KIAA0020,7.66480170259822e-14,0.0115104667141503,0.988489533285773
92999,6730,Q9UFB7,Q9UHB9,ZBTB47,SRP68,4.5202206836278e-11,0.138529280270151,0.861470719684646
92999,64969,Q9UFB7,P82675,ZBTB47,MRPS5,1.02968452018521e-12,0.128169354953098,0.871830645045873
92999,29889,Q9UFB7,Q13823,ZBTB47,GNL2,4.52674376765436e-14,0.0280615034996806,0.971938496500274
92999,6166,Q9UFB7,Q969Q0,ZBTB47,RPL36AL,0.00692360529290094,0.133295667558062,0.859780727149037
92999,9790,Q9UFB7,Q14692,ZBTB47,BMS1,3.27948859279296e-10,0.067564141067194,0.932435858604857
92999,27153,Q9UFB7,Q9ULD5-2,ZBTB47,ZNF777,3.02883242860595e-8,0.0226631985155076,0.977336771196168
92999,29777,Q9UFB7,Q9ULW3,ZBTB47,ABT1,3.73109192801562e-12,0.077146830579996,0.922853169416273
92999,6137,Q9UFB7,P26373,ZBTB47,RPL13,6.90253008073577e-15,0.0659025867917196,0.934097413208273
92999,7468,Q9UFB7,O96028,ZBTB47,WHSC1,7.546959333648189e-11,0.0366870861275583,0.963312913796972
92999,6209,Q9UFB7,P62841,ZBTB47,RPS15,5.4185772303953e-17,0.083393412216807,0.916606587783193
92999,23029,Q9UFB7,P42696,ZBTB47,RBM34,1.3532679140362701e-15,0.12456611909976,0.875433880900239
92999,161424,Q9UFB7,Q86U38,ZBTB47,C14orf21,3.5493497387147295e-11,0.0633663153979261,0.93663368456658
92999,55166,Q9UFB7,Q7L2Z9,ZBTB47,CENPQ,0.010886969500163,0.234503802121635,0.754609228378202
92999,51335,Q9UFB7,Q9NPE2,ZBTB47,NGRN,3.32332815133448e-10,0.0132783748851039,0.986721624782563
92999,6202,Q9UFB7,P62241,ZBTB47,RPS8,1.32132298550456e-14,0.205487735052363,0.794512264947624
92999,79670,Q9UFB7,Q5VYS8-6,ZBTB47,ZCCHC6,1.269366834927e-5,0.140687374767233,0.859299931564418
92999,55299,Q9UFB7,Q8TDN6,ZBTB47,BRIX1,7.018865560928711e-17,0.09724934886032,0.90275065113968
92999,79682,Q9UFB7,Q71F23,ZBTB47,MLF1IP,1.11143481905563e-7,0.086825403716115,0.913174485140403
92999,55035,Q9UFB7,Q76FK4-4,ZBTB47,NOL8,0.00140149723462329,0.167238817144769,0.831359685620608
92999,51116,Q9UFB7,Q9Y399,ZBTB47,MRPS2,1.53197870296208e-14,0.234027344909103,0.765972655090882
92999,55003,Q9UFB7,Q9NWT1,ZBTB47,PAK1IP1,2.54403693590211e-13,0.00395067489100502,0.996049325108741
92999,4343,Q9UFB7,Q9HCE1,ZBTB47,MOV10,5.15277367956561e-14,0.16112334662637,0.838876653373579
92999,4931,Q9UFB7,O15381-2,ZBTB47,NVL,5.25262020419712e-12,0.151640176299062,0.848359823695685
92999,2491,Q9UFB7,Q92674,ZBTB47,CENPI,6.55584147436469e-7,2.5670867835001e-4,0.999742635737502
92999,64802,Q9UFB7,Q9HAN9,ZBTB47,NMNAT1,3.62685469056712e-8,0.0240361360959063,0.975963827635547
92999,1060,Q9UFB7,Q03188,ZBTB47,CENPC1,1.23168927553391e-6,2.2159649888355e-4,0.999777171811841
92999,9841,Q9UFB7,O43167,ZBTB47,ZBTB24,1.96422662045776e-6,0.0623848898045424,0.937613145968837
92999,57129,Q9UFB7,Q9HD33-2,ZBTB47,MRPL47,5.21075167765205e-13,0.209452062591989,0.79054793740749
92999,55839,Q9UFB7,Q96H22-2,ZBTB47,CENPN,7.58297835209477e-7,0.00228161275113699,0.997717628951028
92999,51081,Q9UFB7,Q9Y2R9,ZBTB47,MRPS7,3.27331173562976e-13,0.202168575085663,0.797831424914009
92999,27107,Q9UFB7,O95625,ZBTB47,ZBTB11,7.74229690131303e-10,0.0329779730856103,0.96702202614016
92999,54989,Q9UFB7,Q6IQ21,ZBTB47,ZNF770,1.18223723202275e-6,0.193801600917506,0.806197216845262
92999,2733,Q9UFB7,Q53GS7,ZBTB47,GLE1,1.10627516055418e-6,0.0160578559707409,0.983941037754098
92999,6207,Q9UFB7,P62277,ZBTB47,RPS13,4.61552753925126e-14,0.193244609910131,0.806755390089823
92999,222389,Q9UFB7,Q8N7W2-2,ZBTB47,BEND7,2.0405161262824e-4,0.00189248308881969,0.997903465298552
92999,10412,Q9UFB7,O95478,ZBTB47,NSA2,1.30985432709812e-12,0.0930608720560025,0.906939127942688
92999,84248,Q9UFB7,Q96QD9-2,ZBTB47,FYTTD1,2.7330697861822e-9,0.126904056004598,0.873095941262332
92999,144108,Q9UFB7,Q68D10-2,ZBTB47,SPTY2D1,9.17811086322085e-8,0.133032778967864,0.866967129251027
92999,285855,Q9UFB7,Q6DKI1,ZBTB47,RPL7L1,5.37802349364597e-8,0.217398764479419,0.782601181740346
92999,81875,Q9UFB7,Q9H9L3,ZBTB47,ISG20L2,0.116855985470069,0.0743567043062089,0.808787310223722
92999,84154,Q9UFB7,Q9H7B2,ZBTB47,RPF2,1.19273676193576e-10,0.0171831290797206,0.982816870801006
92999,10199,Q9UFB7,O00566,ZBTB47,MPHOSPH10,3.75885234352001e-13,0.0663623624450252,0.933637637554599
92999,63977,Q9UFB7,P57071,ZBTB47,PRDM15,3.56845882611384e-12,0.00550482269580347,0.994495177300628
92999,29903,Q9UFB7,Q9BWC9,ZBTB47,CCDC106,0.141391997099915,8.6253708442067e-4,0.857745465815664
92999,692312,Q9UFB7,Q9NQ55-2,ZBTB47,PPAN-P2RY11,1.21533223950561e-19,0.241453399378593,0.758546600621407
92999,92856,Q9UFB7,Q96G21,ZBTB47,IMP4,0.00268330181232247,0.0305488240339633,0.966767874153714
92999,9014,Q9UFB7,Q53T94-2,ZBTB47,TAF1B,0.0145131888290365,0.108584278944364,0.8769025322266
92999,7570,Q9UFB7,P17026,ZBTB47,ZNF22,2.28578303341609e-8,0.0823945242208403,0.917605452921329
92999,7743,Q9UFB7,O75820-2,ZBTB47,ZNF189,7.4129052139343e-4,0.00123208624763724,0.998026623230969
92999,3104,Q9UFB7,P10074,ZBTB47,ZBTB48,0.033108598773899,0.00556417093962866,0.961327230286472
92999,80152,Q9UFB7,Q96BT3,ZBTB47,CENPT,7.22315232521109e-6,2.655567143435e-5,0.99996622117624
92999,135295,Q9UFB7,Q8WXF0,ZBTB47,SRSF12,2.03430494409979e-6,9.0279905038019e-4,0.999095166644676
92999,10929,Q9UFB7,Q9BRL6-2,ZBTB47,SRSF8,0.186296418208779,0.0162938550852148,0.797409726706007
92999,115509,Q9UFB7,Q96CS4,ZBTB47,ZNF689,0.00159154619834924,0.0025922284268392,0.995816225374812
92999,197407,Q9UFB7,Q96MX3,ZBTB47,ZNF48,7.3266455816907e-4,0.0277003231327859,0.971567012309045
92999,29803,Q9UFB7,Q9BWE0,ZBTB47,REPIN1,2.5304505078361e-4,0.0682031040898113,0.931543850859405
92999,51258,Q9UFB7,Q4U2R6,ZBTB47,MRPL51,2.3344658117773e-4,0.136334791499628,0.863431761919194
92999,84186,Q9UFB7,Q8N3Z6,ZBTB47,ZCCHC7,0.180690096388674,0.0127579132640965,0.80655199034723
913,821,E7ET31,F5H856,CD1E,CANX,5.61001742427988e-16,6.5966708444612e-4,0.999340332915553
913,22862,E7ET31,Q9Y2H6-2,CD1E,FNDC3A,9.510417645970259e-12,0.00477770416010763,0.995222295830382
913,25864,E7ET31,Q9BUJ0,CD1E,ABHD14A,1.3030066306238799e-08,0.0507821796257495,0.949217807344184
913,3309,E7ET31,P11021,CD1E,HSPA5,1.53105087425896e-17,0.13949300017498,0.86050699982502
913,6443,E7ET31,Q16585,CD1E,SGCB,6.67444055073646e-13,0.12490264160738,0.875097358391953
913,102,E7ET31,O14672,CD1E,ADAM10,1.41914027812013e-14,0.214787912818811,0.785212087181175
913,6786,E7ET31,Q13586,CD1E,STIM1,6.98371246302163e-15,0.229781644396821,0.770218355603172
913,334,E7ET31,Q06481-2,CD1E,APLP2,8.742347237462801e-16,0.183775476140665,0.816224523859334
913,4253,E7ET31,O15320-2,CD1E,CTAGE5,8.088258910815771e-9,0.00378522044625506,0.996214771465486
913,5362,E7ET31,O75051,CD1E,PLXNA2,7.72086703840545e-7,0.23164767369415,0.768351554219146
913,10585,E7ET31,Q9Y6A1-2,CD1E,POMT1,9.71061615299176e-8,0.0735579606457727,0.926441942248066
913,10905,E7ET31,O60476,CD1E,MAN1A2,0.0110201899649099,0.105511933531162,0.883467876503928
913,9486,E7ET31,O43529,CD1E,CHST10,1.07966087163552e-7,0.224997950259962,0.775001941773951
913,10505,E7ET31,O95754,CD1E,SEMA4F,1.080040385846e-5,0.0414997933321532,0.958489406263988
913,2217,E7ET31,P55899,CD1E,FCGRT,5.6807423332167e-14,0.0171701885127535,0.98282981148719
913,10882,E7ET31,O75973,CD1E,C1QL1,5.4118662439786e-6,0.004588331268486,0.99540625686527
913,388650,E7ET31,Q5T7M9,CD1E,FAM69A,1.0580474350298e-4,0.0403981821581856,0.959496013098311
913,25789,E7ET31,Q9UK28,CD1E,TMEM59L,9.8947928723779e-4,0.00445835701489884,0.994552163697863
913,81562,E7ET31,Q9H0V9-2,CD1E,LMAN2L,6.56847845259675e-15,0.224232336661516,0.775767663338478
913,26032,E7ET31,O60279,CD1E,SUSD5,2.0830533474613e-4,4.3014972131203e-4,0.999361544943942
913,3679,E7ET31,Q13683-3,CD1E,ITGA7,2.91498435683176e-6,0.134891533768192,0.865105551247451
913,1798,E7ET31,Q9H3H5-2,CD1E,DPAGT1,0.00172400615992337,9.61426209566182e-7,0.998275032413867
913,57089,E7ET31,Q9NQZ7,CD1E,ENTPD7,2.0716122773553e-4,0.00625385757977558,0.993538981192489
